Party,Criminal Case,Total Assets,Liabilities,state,Education,isDoctor,isAdvocate,isSC,isST
INC,0,4100,10000,TAMILNADU,Graduate,-0.0003386344356139199,-0.0005078850497153486,-8.76883354642571e-06,4.315507489879197e-05
BJP,0,660000,91,UTTARPRADESH,Post Graduate,0.00180934500368104,-0.000671799173721244,0.00014426649378340456,-0.00016034340811387065
CPI(M),3,570000,91,UTTARPRADESH,12th Pass,-0.00021778295415459604,0.0002196232663721185,0.00014283224240730085,-8.565461055319471e-07
DMK,46,290000,2400,TAMILNADU,Graduate Professional,0.00015579553638959487,0.9331167716552966,0.00013492081612646856,0.0002788927317239081
SHS,5,50000,10000,MAHARASHTRA,10th Pass,0.000723968209585667,0.00045244238109755206,-0.00014801496247088123,0.00010375418784461434
INC,9,20000,10000,ODISHA,Graduate,0.0011566542282331893,-5.854462411115376e-05,-6.520867838789106e-05,0.00014006620746158879
INC,3,50000,1100,MAHARASHTRA,12th Pass,0.0005458196026568314,-0.0003973652036079405,-0.0003693550769415386,0.0001411949769688732
BJP,0,3800,4900,RAJASTHAN,10th Pass,0.0020710795698042684,-0.0001537356721928057,-4.812886263571234e-06,-6.581015353812778e-05
INC,3,10000,3000,HIMACHALPRADESH,Post Graduate,0.0013545196712909941,-0.0006176941327816254,9.721929938904027e-05,-6.798893131896434e-05
JMM,0,270000,500,JHARKHAND,10th Pass,-9.511967877268164e-06,-8.139820530665028e-05,-0.0004185104284057939,0.00026572018909143245
NPP,0,140000,500,MEGHALAYA,Graduate,-0.0005082046959933411,-0.00015789394165166145,-0.0002469434662824267,-0.00015008345962875096
CPI(M),0,5600,2800,KERALA,12th Pass,0.0012438861523753524,-0.00045311252685693875,-0.000131015852777698,0.000246407815414339
BJP,0,60000,5300,BIHAR,Doctorate,1.033213727241459,-0.0001370706679662285,6.394656220176568e-05,9.794248764392506e-05
BJP,0,150000,500,MADHYAPRADESH,Post Graduate,-0.0007882860703322335,-0.0005672583483774396,-0.0003825420982348536,0.0001205238807734802
BJP,0,4000,100,WESTBENGAL,10th Pass,0.0017292296747760708,3.241854466496736e-05,-0.00023997756209566377,-8.030595192814334e-05
YSRCP,0,0,2300,ANDHRAPRADESH,Post Graduate,0.0009687594881012377,-0.0010000584327017796,-6.464180604540094e-05,5.9571578622415616e-05
CPI(M),0,20000,100,KERALA,Graduate,9.960622998821933e-05,0.8596071234643318,-0.00016951754641049248,-0.00022016007382077128
AAP,1,80000,1500,PUNJAB,Graduate,0.0004921545872433973,0.00020720188430298046,-0.00040372926484599553,-6.924106735821491e-05
INC,5,500000,1210000,KARNATAKA,12th Pass,0.0012322615368133688,-0.00038907626859494503,-0.00023119981437887179,7.289475444186392e-05
BJP,0,230000,10000,GUJARAT,5th Pass,0.0004776843777233014,-2.6144962885456493e-05,-0.00012117851137763158,0.0001198281751618552
SP,0,40000,200,UTTARPRADESH,Post Graduate,-0.0009438215663817674,-0.0005388868975880725,-4.629532438902059e-05,-0.00017683890767915687
BJP,0,60000,10000,MADHYAPRADESH,Post Graduate,0.001583610184949535,-5.792024047633915e-05,-0.0003119294905726887,-0.00019801844767059745
INC,0,0,8100,HARYANA,10th Pass,0.001613699315067909,-3.7537490042712785e-05,-0.00024770320868720824,-0.00013972149020938398
IND,0,100,310000,MAHARASHTRA,Post Graduate,0.0003096518095262185,-0.00046074950714754584,0.00016797270904871903,-4.3804987276790204e-05
BJP,0,200,50000,MADHYAPRADESH,Post Graduate,-0.0001619839039090031,0.0001047352148593225,0.00013291406181754832,0.00029136913676825225
YSRCP,1,0,1000,ANDHRAPRADESH,Post Graduate,0.0003846097855157419,-0.0008552561496652527,-7.856811789027484e-05,-0.0001526951300042185
AAP,12,4800,0,PUNJAB,12th Pass,-0.0005452597042227584,-0.0009664378518956538,-0.0003421146086487578,-5.26262119393895e-05
DMK,3,80000,10000,TAMILNADU,12th Pass,0.0006600921389948439,-0.00037848773329152065,-0.00026895852331618945,0.0001509301633730179
INC,16,8400,500,KERALA,Graduate,-0.0003872985981493741,-0.0010016944141198654,-0.0001850094453851945,0.00024964059352747763
AAP,1,3700,500000,MADHYAPRADESH,12th Pass,0.000469898972728869,-0.00017236253205907316,0.00011354282016963498,-0.00010644855937746851
RJD,0,60000,1200,BIHAR,Graduate,2.1352300762252182e-05,-0.0007318378915103336,8.496084138797826e-05,-0.0001013363855461257
JD(U),1,40000,0,BIHAR,Post Graduate,-0.0014948836190137762,-0.00031333490458482655,7.554624858251034e-05,0.00014412401601496022
BJP,8,4000,10000,JHARKHAND,Graduate,0.002098442699783256,0.00034122328607774627,1.4229901023525614e-05,-0.0002519264046596113
BJP,0,150000,200,GUJARAT,Graduate,-0.0008415176083516702,-0.0007492086236908027,-8.360803247909559e-05,0.00012147744656801582
BJP,0,2500,0,DELHI,Graduate,-0.0004909170440486878,-0.0009234391445047161,-0.00013166220879738823,7.81749224470191e-05
NDPP,3,60000,2650000,KARNATAKA,Graduate,-0.000964076132944832,-0.0004494412075297133,1.4439862087340169e-05,-3.7048308676600124e-05
SP,0,50000,1100,UTTARPRADESH,Graduate,0.0013892242071845517,-0.0007312532588109957,-0.0001721237649445329,4.347567594533956e-05
BJP,0,400,200000,KARNATAKA,Graduate Professional,0.0005688694839768516,-0.0004072414756580209,8.843021787485519e-06,0.0001530270667101269
BJP,7,190000,24,MAHARASHTRA,Graduate,-0.00039796819000312614,-0.00011749468946719096,-1.990003302699227e-05,5.975793179775518e-05
SP,1,50000,3500,UTTARPRADESH,Post Graduate,-0.0011307128107641165,-0.0002230761370124216,-0.00017904188359222948,3.1314341903472445e-05
BJP,1,0,4100,ASSAM,Post Graduate,0.0005462661317603942,0.00019292280820335387,-7.258623384175736e-05,-4.295417603177588e-05
SHS,8,120000,20000,MAHARASHTRA,12th Pass,0.001909719316650773,0.0007185457478036489,-7.946700886525218e-05,0.000162916245290976
BJP,2,80000,20000,KARNATAKA,Graduate,0.00095226606280297,-0.0005635573248484003,2.8655796491144126e-05,6.675961555585144e-05
NCP,0,110000,40000,MAHARASHTRA,Graduate Professional,0.002209047946688024,0.0007627350236066846,8.702887677785826e-05,0.00026812117409764994
BJP,2,200,2700,MADHYAPRADESH,Post Graduate,-0.0004760158871582948,-0.0004442816776873655,-7.365521184224246e-05,0.00012636964753521835
NCP,2,40000,30000,MAHARASHTRA,Graduate,0.0018722164942263895,-0.00016559327451236408,-0.00025044797251390946,0.00018391863022751762
NDPP,0,8900,0,NAGALAND,Graduate,-0.0001297976752965402,-0.00020710675305995237,-4.018054798178108e-05,-7.23056725486419e-05
BJP,0,40000,0,UTTARPRADESH,Post Graduate,-0.0008029333815113556,0.00016629049717435684,-0.00010653473869051972,0.0004622073247336331
BJP,0,80000,2400,CHHATTISGARH,Graduate,-0.00018391726167458464,-0.0002700657089319165,-0.00042719804199013874,-7.603777081609553e-05
INC,1,10000,1600,MAHARASHTRA,Graduate,0.001623714835556455,-0.0003183347368371192,-0.00015447162593942076,0.00020455268816141174
BJD,0,130000,7800,ODISHA,Graduate Professional,0.00040043179071485815,-8.44404387714065e-05,3.911609456280826e-05,5.3435132635077366e-05
INC,0,2500,5000,BIHAR,Post Graduate,-0.0006631360786059747,0.0004628395268279253,9.713403616409773e-05,-0.00010354759135643465
AAP,0,30000,60000,DELHI,Others,0.0010984521173019643,-0.00041482981156762714,-9.689337311486918e-05,-5.990824472628335e-05
RJD,1,60000,1200,BIHAR,Graduate Professional,0.0011559575480561404,-0.0006159524989184515,-5.664325457192561e-06,0.00010152941201370397
IND,0,490000,4200,JHARKHAND,Post Graduate,0.0007745145491177738,3.2505894521059094e-05,-0.00017973706785289834,-5.015933934412116e-05
BJP,0,70000,600,PUNJAB,Graduate,0.000999447390495367,0.00012732348821314408,-0.0001641130734416501,7.612436720991165e-05
INC,0,20000,1400,HIMACHALPRADESH,8th Pass,0.0014102111955293212,-0.00045772357911427774,-7.420257076323105e-05,4.1130084478212756e-05
BJD,0,170000,40000,ODISHA,Graduate Professional,8.167435569919348e-05,-0.0006250381591323731,-3.728783964946675e-05,0.00028812931296933483
NPP,0,0,600,MEGHALAYA,Graduate,0.00025094550101470496,-0.00047763690845834797,-0.0001343421612523695,7.452952484357284e-05
BJP,0,30000,2200,GUJARAT,12th Pass,-0.00010490522389851008,-1.8500910500714892e-05,0.00013338807410687774,5.472826268620659e-06
BJP,8,30000,1300,UTTARPRADESH,Graduate,-0.001241034293423379,-0.0005138080000474977,-0.0001604014568189023,1.3797822108779763e-05
BJD,0,20000,300,ODISHA,Post Graduate,0.0003726810450413309,0.00046080122599966527,-6.673217015194567e-05,6.827663512017902e-05
BJP,1,30000,2100,UTTARPRADESH,Post Graduate,-0.0004649479972877125,6.11442705683931e-05,-3.6851252910917927e-05,2.1309851662929686e-05
AITC,0,30000,0,WESTBENGAL,8th Pass,0.0006425520067485359,0.00011129098283182026,-2.4571970663093216e-05,-0.00011089388809654449
DMK,29,80000,1300,TAMILNADU,10th Pass,-0.0001236964127055466,-0.0003268258629510982,-0.00017191911235063252,0.0003205038369378751
SP,3,9900,0,UTTARPRADESH,Post Graduate,-0.0009408305161404368,-0.0009153893058131395,-0.00041411701879407944,-0.00011683112960747413
BJP,0,60000,900,MAHARASHTRA,Graduate,0.0005756211534145965,-2.74982574410143e-05,-0.00011447272407863231,1.24872528681674e-05
BJP,0,160000,9100,MAHARASHTRA,Post Graduate,0.0006034298085194879,-0.00017889400597004949,-0.00013897852040964877,-6.135077813471903e-05
CPI(M),0,10000,6700,KARNATAKA,Graduate,-9.428925449151874e-05,-8.675331593991884e-05,-4.295113357655322e-05,-9.819931257279419e-05
INC,0,0,110000,HARYANA,Graduate Professional,-0.00029975813159308437,-7.144034515300806e-05,-0.0006172377644193361,2.0935254949542587e-06
BJP,0,30000,9900,MANIPUR,Post Graduate,0.0023197918228279294,-2.1553591537084488e-05,8.032707408973812e-06,0.0001873317212927753
DMK,99,1210000,10000,TAMILNADU,Graduate,0.0006144519170088252,-0.00042122986688875996,-0.00011118495833536171,0.0001364931063400186
AAP,9,5100,9300,PUNJAB,Graduate,-0.000707371575210797,-0.00038946459852623477,6.17966933314475e-05,-1.3955711383881372e-05
JD(U),0,70000,1200,MAHARASHTRA,12th Pass,0.0006138327840661481,-0.0004437442266621209,8.213597571080036e-06,8.829979634727175e-05
BJP,5,60000,0,MAHARASHTRA,Post Graduate,0.0002997890944373539,0.9000337358787722,-3.1768669470271894e-05,-8.473662323748077e-05
INC,5,570000,340000,KARNATAKA,Graduate,0.0011244059036025246,-0.0010311967623805654,-0.00018444854623508769,0.00032451150642500673
INC,0,80000,700,BIHAR,Graduate,0.00048044503517147264,-0.0006968965988826472,-9.677752148454238e-05,-0.00022070040195172266
BJP,0,3100,0,WESTBENGAL,Post Graduate,7.005817103960033e-05,-0.0004899799794499765,-0.00018374737388629392,-0.00036415303710109757
BJP,1,0,2800,PUNJAB,12th Pass,3.689469253599642e-05,0.0003702164248081081,-0.00025754224820181753,1.327638829506946e-05
BJP,2,60000,10000,UTTARPRADESH,Graduate,0.0008461767877260502,-0.0004005610681796164,8.052246153236065e-05,5.835183337328342e-07
AAP,0,70000,40000,ODISHA,Graduate Professional,0.0036731090500698033,-2.2566178522783403e-05,6.383837443049424e-05,0.0004158636636631068
INC,0,0,2300,CHHATTISGARH,Graduate,0.0006562705582749827,-0.00039545010770765875,-8.156278012599923e-05,-0.00014248788265289452
IND,0,6900,2700,TRIPURA,Post Graduate,-0.0009211457269783389,-0.00027161923493625477,-0.0002964082469870264,6.140286854310898e-05
BJP,0,0,600,KARNATAKA,Post Graduate,-0.0006791948217370544,0.00017481460920436534,-0.0004083270738240031,9.098188634117323e-05
BJP,0,30000,5500,GUJARAT,Post Graduate,0.00017834642073359937,0.00015450357360267519,-0.00031392343454382933,-0.00017124254776696896
BJP,0,6900,1000,MANIPUR,Post Graduate,-0.00012413874518249526,-0.0005169122766635806,-4.906489334942825e-05,-3.550667389927158e-05
INC,9,0,480000,TAMILNADU,Graduate Professional,0.0006857985452002565,-0.0004276628893732697,8.866169583741702e-05,0.00014421724846166103
JMM,0,80000,4100,JHARKHAND,Graduate,0.0013143553442520304,-0.0003554735028088464,-0.00026109979816915294,2.2689415185701234e-05
BJP,2,60000,10000,UTTARPRADESH,Graduate,0.0008274417614292513,1.0580161176032302e-05,-0.0001128054809602262,4.8507096237510496e-05
INC,0,6200,4700,GUJARAT,12th Pass,0.0010299709618262912,0.0004174911495639557,-0.00014977338987151755,-0.00023777069839403243
INC,5,0,480000,KARNATAKA,Post Graduate,0.0003129255798762894,-0.00016051034925613364,6.393043011360831e-05,-9.862165898236938e-05
NPP,0,0,1200,PUDUCHERRY,Post Graduate,-0.0016332686867850724,-0.0008169193517256687,-0.00030229057534653206,0.00010122462279686926
INC,0,30000,5300,KARNATAKA,Graduate Professional,0.0019899459665985585,-0.0002640013073407506,0.00027253972772119236,-8.059949486006686e-05
CPI(M),2,30000,0,WESTBENGAL,Graduate,0.0008464237662301343,-0.00046086738632216854,1.636959144740886e-05,-0.0001978918338669616
IND,0,10000,600,PUDUCHERRY,Graduate,0.001227341644693801,-0.0006796359822785994,-0.00026052741440226926,0.00016929062468289382
JD(S),5,20000,4000,KARNATAKA,Graduate,0.0010429931142894337,0.0002899425634026447,-0.00016341056047611198,0.00015999344756062114
JD(U),1,60000,6800,BIHAR,Doctorate,1.0181993504799185,6.813992889067014e-05,-0.00015509979425861224,0.00013748482012880263
NPP,0,30000,900,MEGHALAYA,12th Pass,4.479140288609436e-05,0.9072800044585829,-0.00020984206173487832,-2.8693215525037775e-06
DMK,3,270000,2400,TAMILNADU,12th Pass,0.0015482561959880021,-0.0007623320300649322,-0.00016516100375924843,5.2090989323872944e-05
AITC,3,50000,0,WESTBENGAL,12th Pass,-0.0002891040612339386,-0.001133156285085678,4.68759119855928e-05,0.00017005993015378526
INC,0,70,7000,GUJARAT,Graduate,0.00015547389206702,-8.493974690114e-05,6.338856772127167e-05,7.644745584530713e-05
AITC,6,50000,1200,RAJASTHAN,Post Graduate,0.000720573078416191,-2.780803954255476e-05,-7.284483136387738e-05,-2.6974977766233474e-05
YSRCP,1,60000,60000,ANDHRAPRADESH,12th Pass,0.0014748935404984365,-0.0005029906073710069,0.0001345419876259901,6.289140000161849e-05
BJP,0,3400,0,UTTARPRADESH,Post Graduate,-0.0012397741809841675,-0.0008447410872549514,9.861075529951509e-05,0.00010954232298208577
YSRCP,15,240000,6500,ANDHRAPRADESH,Graduate,-0.0004327694691838932,-0.0005092891733359422,0.00013275277072745785,-0.00018105681566329043
BJP,0,180000,0,MANIPUR,Post Graduate,0.00029384428168494336,-0.0005426886978725083,-0.00022015346011149898,-0.00025280102302364455
BJP,0,1210000,40000,KARNATAKA,Graduate,-0.0005992416151444408,-0.0005806707706343698,9.656707444715798e-05,0.0002837847911815654
BJD,0,20000,3400,ODISHA,Graduate Professional,0.0018983497917323573,-0.00047669132470060436,4.720032634199106e-05,0.0002031604576723735
BJP,0,1500,5100,RAJASTHAN,Graduate,0.0013558956829111467,-0.0007026882431408688,0.00017056059092484464,4.262865939049891e-05
BJD,3,9800,3400,ODISHA,Graduate Professional,0.0012062917671884792,0.8936611253287283,6.083610419474549e-05,-0.00012153962884134264
CPI(M),3,20000,300,KERALA,10th Pass,-0.0004186161150129393,0.9500441282306223,-0.00011722506238993929,-0.00017465367259433487
BJP,0,0,15,KARNATAKA,Graduate Professional,0.00034493009857227184,-0.000244837690297387,8.838044934018778e-05,-0.00013853528272247367
INC,0,9800,230000,ASSAM,Graduate,0.0007310805479575873,0.00023680930367653614,-8.435491241100188e-05,0.0003347140169305006
YSRCP,1,0,200,ANDHRAPRADESH,Post Graduate,-0.002404140403278737,-0.0006908097878715522,-0.00043360157234837603,-7.501233306831955e-05
BJP,1,0,4600,MANIPUR,Post Graduate,-0.0009770153166942445,8.738553253146464e-05,0.00011480068362153237,6.979596352445524e-05
Tipra Motha Party,0,8800,0,TRIPURA,Post Graduate,-0.0007125696093009806,-0.0002996119946577995,-0.00018705145791449195,0.00021591801983949726
DMK,16,0,500,KERALA,Graduate,0.000684300731010529,9.481752968443667e-06,1.1962518716707913e-05,0.0002060731858814039
INC,9,0,2700,TAMILNADU,12th Pass,0.000423407899756504,0.00027018009914922666,-2.843348871950738e-05,7.853554835125722e-05
AITC,6,0,20000,WESTBENGAL,Post Graduate,0.0013142915715911383,-0.00027524552914444275,-0.00010991332377035123,-0.00033633062197532316
INC,0,1200,4700,UTTARAKHAND,Graduate,0.000895466468502092,-0.0002679003401292302,-0.00029391467005099705,9.089043393559414e-05
YSRCP,0,0,3900,ANDHRAPRADESH,Post Graduate,-0.0007156110190616806,-0.0001808005881660235,-2.51302500246454e-05,-0.00016152185491940515
YSRCP,0,390000,200,ANDHRAPRADESH,Post Graduate,8.411171728154096e-05,-0.0012296913404716576,7.351567039686184e-06,6.101227985463397e-05
AAP,1,2920000,600,PUNJAB,Others,0.0007496427294606337,-0.0007664157577294632,-0.0001335645290619213,0.00024054985648809781
SHS,0,80000,2500,RAJASTHAN,10th Pass,0.0007935713301746901,-0.000763152121071073,-0.0001385244237268442,0.0005336257026421366
YSRCP,0,0,10000,ANDHRAPRADESH,Graduate,0.0012153715001807378,-5.9525425350593435e-05,2.327745437701095e-05,0.00024926522083905134
BJP,0,10000,200,CHHATTISGARH,Post Graduate,-0.00011431201265292484,-0.00021099940994652745,-0.00013328183767775647,-0.0002856125284678862
DMK,0,150000,1000,TRIPURA,Post Graduate,0.00011875291724448809,-0.0008511838986241498,0.0002246871876091252,-7.137607400234748e-06
YSRCP,4,170000,6500,ANDHRAPRADESH,Graduate,0.0006127232682757684,0.0004190095518498612,-0.0004648376743690723,0.00023401509464632738
BJP,0,0,110000,ASSAM,Graduate,-0.0009143345819040821,-0.00021221598828786525,-0.00013782113618274265,5.5990009271743425e-05
AITC,0,10000,270000,GUJARAT,12th Pass,0.0003550045123902876,-0.0007203189620978205,0.00010373758654059645,-0.00015118467201406758
INC,1,60000,20000,MADHYAPRADESH,Graduate Professional,0.0016829464653382,-0.0001647227576232197,-0.00037086580305503844,-4.369429329699386e-05
DMK,9,5100,2700,TAMILNADU,10th Pass,0.0005039300404088508,0.00040579403244586426,0.000183303376516297,0.0001502471638289813
BJP,0,10000,30000,GUJARAT,5th Pass,0.000895529678935495,-0.00022419038212819205,-0.00032293720528634015,8.170069234964189e-05
CPI(M),3,5900,300,KERALA,12th Pass,0.0005764784700170659,-0.0005614196724663458,-0.0001345642120724636,0.0001631482911536865
CPI(M),0,80000,300,KERALA,10th Pass,0.0008464598291076412,0.8707864238338784,-7.328502287189443e-05,-0.0003246292721581297
INC,0,900,5700,KARNATAKA,12th Pass,0.0010981670679650556,-0.0005914276297480731,-8.613718789394657e-05,0.00027443303606205485
BJP,0,90000,6100,KARNATAKA,Post Graduate,-2.2619762144657018e-05,0.0006480116953948568,5.6393698764959334e-05,6.952787741493333e-05
BJP,2,0,6000,ARUNACHALPRADESH,8th Pass,0.0011035310394826986,-0.0003503404517120549,-2.6958139992317606e-05,-0.0001547091087478168
INC,9,20000,3000,RAJASTHAN,Post Graduate,-0.0005289971536269263,-0.000408514068172855,-7.789223106285425e-05,-0.00017193105873539912
BJD,0,9300,0,ODISHA,Post Graduate,0.0005454338744402903,-0.0007362450649279497,-4.10083937171771e-05,-0.00016510450421134364
BJP,0,30000,2100,BIHAR,Literate,0.0009942087153895522,-0.00013593628250150086,-9.00052917301175e-05,-0.0002853251002378912
AITC,2,2400,800,WESTBENGAL,10th Pass,0.0013809572141867084,-0.0008901345834012218,-0.00017661001971366644,-0.00011457311392917393
AAP,1,2920000,180000,DELHI,12th Pass,-0.0015091023522098763,0.00030210225220390804,0.00022273684347366013,-5.44583397455481e-05
YSRCP,1,0,1600,ANDHRAPRADESH,Doctorate,0.0016310743933870976,0.00018584902633009398,0.00023386853544468347,0.0004189985022751977
BJP,2,0,2330000,MAHARASHTRA,Post Graduate,0.00015193318413700657,0.000838538271370582,0.00019841531491415862,-0.00014955300737448315
BJP,0,500000,300,TRIPURA,12th Pass,0.0015453679530589405,-0.0003860879208776082,-0.00013732200967306852,0.0002464442057110781
INC,42,170000,30000,KARNATAKA,Graduate Professional,-0.0012468793710351564,-0.00035184163906281827,1.6439162706809245e-06,6.295032755540477e-05
AITC,0,1480000,1600,WESTBENGAL,Graduate,0.0008708331136184886,-0.0004234910992518458,-0.00026176656135484095,-7.415615563239231e-05
INC,0,40000,1300,MADHYAPRADESH,Doctorate,0.0010821271192957501,-8.141290738633596e-05,-0.0004511054391415598,-5.007446340846033e-05
BJP,0,60000,10000,GUJARAT,Graduate,0.000421928920187657,0.00013190330792747733,-0.0001902253680568107,-4.244294393909677e-06
BJP,0,80000,1500,UTTARPRADESH,Graduate,0.0007013270676501294,-0.0007909021464565827,-0.0001348753990103173,9.388291580714122e-06
INC,0,80000,2300,DELHI,Others,0.001765899276061798,-0.00029397860403537827,-2.4379402239569288e-05,-4.0637713187356134e-05
INC,3,20000,100,KARNATAKA,12th Pass,-0.000892184264566417,-0.0009525566883328264,-0.0003921201196693322,4.372050980221728e-05
SP,0,50000,0,UTTARPRADESH,Post Graduate,-0.0005129615019820008,-0.0009648715553348539,-6.717657715483671e-05,0.00030929729386529054
IND,0,0,100,UTTARAKHAND,Graduate,0.0002450464294844329,-0.00020098810004464017,2.145303511713253e-05,0.00010454896503364901
DMK,12,10000,0,TAMILNADU,12th Pass,0.0005316891391764999,-0.00014674267674720642,-0.0003101849013160027,-3.683886710177402e-05
BJP,0,200,100,TAMILNADU,Post Graduate,0.0009260575071316927,-0.00060712828818792,-6.913453301426155e-05,6.446246876435696e-05
INC,0,20000,2400,BIHAR,Graduate,-0.0006464880407482396,0.00021189404178307533,-0.00024489183110405294,-4.973972071722723e-06
RJD,0,60000,0,BIHAR,Graduate,-0.0009451425600262134,0.00043559559803241216,-0.0002968371549707782,-6.422215576505611e-05
RJD,14,60000,1200,BIHAR,Post Graduate,-0.0004987900762131871,-0.0003942817799416159,-0.00016556916197494562,9.534593644618579e-05
INC,0,40000,56,MADHYAPRADESH,Post Graduate,0.9829975162423078,-0.0011447934312205615,-0.00029237915742346787,-1.6702524306037033e-05
INC,1,4500,900,TAMILNADU,12th Pass,0.0014387609467828902,-0.00039307587185964183,5.9883808262181626e-05,-6.333947135694417e-05
RJD,0,0,2000,BIHAR,Doctorate,1.0114579428652821,-0.0007918918364533833,-5.000400282673698e-05,5.24146700649972e-05
AIADMK,0,80000,10000,TAMILNADU,Graduate,-0.0007839337067036764,6.292153447162159e-05,-3.863307034980828e-05,-0.0002529527510476251
BJP,5,50000,10000,BIHAR,Graduate,-1.8306900017088476e-05,0.0003259443747962298,0.00012158962639803719,0.00012207440830854646
INC,0,70000,1600,UTTARPRADESH,Post Graduate,0.0015132793813533566,-0.0001672702492291652,-5.0805159117113635e-05,3.10454272183238e-05
AIADMK,0,0,10000,TAMILNADU,Post Graduate,0.0005840041660706997,-0.0002497042661998754,-0.0003134053010678682,-0.0001458956857298827
INC,5,8400,340000,KARNATAKA,Post Graduate,0.00028932923351654156,-0.00037719935104314653,0.00026063242938057895,-0.000253806872871211
BJP,0,480000,300,RAJASTHAN,Post Graduate,-2.724345575541432e-05,0.00016637704066638418,-0.00050565191699018,0.00031960893057377687
INC,11,30000,1200,BIHAR,8th Pass,0.0008138381854242993,-0.0004177357226238692,-6.113924743213293e-05,4.047921877275185e-05
NPP,0,30000,0,MEGHALAYA,Graduate,0.0017971596063579133,-0.001130359439457308,9.329491944108862e-05,3.2529417337611714e-05
BJP,6,6900,0,WESTBENGAL,Graduate,0.0011084208122725003,-0.0004644600570241366,-6.760079297998324e-05,-0.0002820276597104486
YSRCP,0,0,3200,ANDHRAPRADESH,Post Graduate,-0.001445735137655679,-0.0010477924099212784,0.00019779163021319001,-5.4540024268570236e-05
BJP,2,90000,900,UTTARPRADESH,Graduate,0.0009028247412413312,-0.0003879867019700755,-0.0002533284216508835,1.1407180333138707e-05
INC,5,70000,500,JHARKHAND,Graduate,0.0001516120618828143,0.00027090479541128445,-0.00012536066958191504,-0.0002699959521359568
AAP,12,50000,0,PUNJAB,Graduate,-0.0005277098534727124,-0.00035539380403504006,-0.00029981418809631405,-0.00016436560094906642
BJP,1,270000,2200,BIHAR,Graduate,0.0024920541489018675,-0.0004226786218226851,-0.0002999741981526265,-0.0001955451438388915
CPI(M),3,120000,230000,KERALA,12th Pass,-0.001195989189234437,-0.00028865335700147123,-0.00022448007721786016,1.539618080112102e-05
JD(U),0,0,2900,BIHAR,Doctorate,0.00024938170541323587,-0.0006127622976478791,-0.00012803155053025934,-3.181040361431152e-05
Tipra Motha Party,0,1260000,1100,TRIPURA,Post Graduate,0.00030952125227145795,0.0002575763287803144,0.00019480089300537835,0.00011744600347728385
DMK,8,70000,6600,TAMILNADU,Post Graduate,0.0007223913221155263,-0.00024425660184940185,1.783568433315931e-05,9.852974480880054e-07
BJP,3,4100,0,HIMACHALPRADESH,10th Pass,0.00020363122660071916,-0.00047582603980155224,-0.00037090432344282696,0.000132842338821724
AITC,0,3400,1600,GUJARAT,Graduate,0.0017791476046119324,2.9860031537954382e-06,-0.0002789896732102684,0.00024034414629654357
DMK,8,60000,97,TAMILNADU,Post Graduate,-9.223341947920994e-05,-0.0005754503696814866,-0.00012048048947818712,4.2296491800595646e-05
BJP,0,6300,0,GUJARAT,12th Pass,0.0012405123055322447,-0.0007092978030975227,-9.475025573943312e-05,2.2103237962092046e-05
AAP,0,270000,7600,PUNJAB,Others,0.000508601187023655,-0.0005651901933261443,3.6328144257261e-05,-8.465135256466743e-05
BJP,0,70000,220000,UTTARPRADESH,Graduate,-0.00045043714675198517,-0.001208683193759973,-0.00037501224127095496,-0.00013152101206272184
IND,0,30000,0,RAJASTHAN,10th Pass,0.0012482083163559306,0.00028965624790182706,-0.0003072527043726956,0.00014522563058530017
INC,5,90000,340000,KARNATAKA,Graduate Professional,0.00013424861966469223,-0.00028607981796098053,-0.00017603292889243583,1.163828404019275e-05
INC,0,150000,30000,GOA,Graduate Professional,-0.0006773602734405391,-0.00031034539420302483,-7.821973628563538e-05,0.00010584512543721084
BJP,0,1800,0,JHARKHAND,Post Graduate,-0.00025741551438675833,-0.00029725533004532534,-0.0004400186876229564,0.00012223370336926197
AIADMK,0,30000,4600,TAMILNADU,10th Pass,-0.0006146363274519384,-0.0010186685652018742,-8.784762866300491e-05,0.00010410982367541505
INC,5,210000,20000,KARNATAKA,Graduate,-0.00018617940405601637,0.00026108061823029445,-2.4721846029211754e-05,-0.00023048131828259233
BJP,0,180000,3300,GUJARAT,Graduate Professional,0.0004487572111882068,-0.001035546327649209,-9.281414448507088e-05,-0.0002310818996883328
INC,2,70000,40000,KARNATAKA,Graduate Professional,-0.0007558673907724104,0.00035165576180573154,0.00012500093742217317,-0.00017865370056602357
INC,16,0,6100,KARNATAKA,12th Pass,0.00016124924343038845,-0.0006285659831614418,6.0157867564086835e-05,9.715646170308287e-05
INC,2,30000,2200,KARNATAKA,12th Pass,0.0007989239768243409,0.00022831236424023242,-0.00014730252894143469,0.00039629158273114383
BJP,0,30000,80000,JHARKHAND,12th Pass,-3.334674136139055e-05,0.0005942339257494659,-7.44803242090541e-05,-0.0002624172669310796
AAP,0,80000,120000,DELHI,Graduate,-0.00023456373793838796,0.9398691656800394,-5.771678601442234e-06,9.48646252434703e-05
INC,0,30000,9300,MANIPUR,12th Pass,0.0026183951794044066,-0.0003969956263293111,-4.991116884112409e-05,0.00016302760585520912
DMK,99,290000,750000,TAMILNADU,Graduate,-0.0010627252910237607,-0.0006364481731382352,-0.0002643474869196374,0.00023078042477400502
