Party,Criminal Case,Total Assets,Liabilities,state,Education
BJP,0,5700,0,TRIPURA,Literate
CPI(M),0,5100,500,WESTBENGAL,12th Pass
DMK,0,340000,60000,WESTBENGAL,Graduate Professional
SHS,0,2200,10000,ODISHA,Post Graduate
AAP,0,0,3,MEGHALAYA,Graduate
BJP,0,30000,400,ARUNACHALPRADESH,Literate
BJP,0,2300,120000,MADHYAPRADESH,Graduate
INC,4,290000,9900,TAMILNADU,10th Pass
YSRCP,0,0,170000,ANDHRAPRADESH,12th Pass
INC,43,120000,750000,UTTARPRADESH,Graduate
BJD,0,70000,0,KARNATAKA,10th Pass
CPI(M),15,6800,160000,TAMILNADU,Graduate Professional
INC,3,0,4700,BIHAR,10th Pass
NCP,0,10000,2500,ARUNACHALPRADESH,8th Pass
DMK,12,80000,0,TAMILNADU,Graduate Professional
BJP,0,0,400,GUJARAT,Literate
NCP,3,190000,1800,JHARKHAND,Graduate Professional
BJP,0,6200,500,UTTARPRADESH,Graduate
BJP,3,20000,1500,BIHAR,Graduate Professional
YSRCP,0,10000,10000,ANDHRAPRADESH,12th Pass
DMK,18,1500,270000,MAHARASHTRA,10th Pass
AAP,3,30000,20000,TAMILNADU,10th Pass
INC,0,150000,9600,KARNATAKA,Graduate Professional
INC,0,30000,2600,TAMILNADU,Post Graduate
AIADMK,0,60000,30000,TAMILNADU,Graduate
JMM,9,170000,20000,TAMILNADU,Graduate Professional
DMK,14,60000,1400,ANDHRAPRADESH,Graduate Professional
INC,1,150000,2100,KERALA,8th Pass
BJP,11,6000,10000,TAMILNADU,12th Pass
BJP,0,10000,0,GUJARAT,10th Pass
INC,0,5800,5,GUJARAT,Graduate Professional
AIADMK,30,3130000,0,BIHAR,12th Pass
BJP,0,6400,220000,UTTARPRADESH,Doctorate
CPI(M),0,290000,0,MADHYAPRADESH,Graduate
BJP,0,0,0,RAJASTHAN,Graduate
INC,0,0,180000,JHARKHAND,Graduate
BJP,0,100000,3000,HIMACHALPRADESH,Doctorate
BJP,1,2900,1200,BIHAR,Graduate
BJP,0,330000,30,ASSAM,8th Pass
BJP,0,30000,4400,MADHYAPRADESH,Graduate
BJP,0,0,0,HARYANA,Doctorate
NDPP,0,0,1700,KERALA,Graduate Professional
DMK,10,0,0,TAMILNADU,12th Pass
AAP,0,30000,200,RAJASTHAN,Graduate Professional
IND,3,400000,2900,GOA,Graduate
AAP,0,0,700,MADHYAPRADESH,Graduate Professional
YSRCP,0,0,10000,ANDHRAPRADESH,Post Graduate
BJD,34,340000,190000,TAMILNADU,10th Pass
CPI(M),0,480000,20000,GOA,12th Pass
AITC,0,20000,1400,WESTBENGAL,Post Graduate
BJP,0,40000,10000,UTTARPRADESH,5th Pass
NCP,0,60000,800,ODISHA,10th Pass
BJP,0,7700,400,GUJARAT,Graduate Professional
BJP,1,20000,10000,UTTARPRADESH,Literate
AITC,0,0,1300,UTTARPRADESH,Post Graduate
JMM,0,0,5900,HARYANA,Graduate Professional
BJP,0,10000,0,WESTBENGAL,12th Pass
JMM,4,220000,10000,UTTARPRADESH,Graduate
BJP,0,610000,10000,GUJARAT,12th Pass
DMK,21,50000,1700,TAMILNADU,Graduate Professional
BJP,0,0,0,MADHYAPRADESH,Post Graduate
SP,1,40000,500,ODISHA,Graduate
NDPP,0,0,0,TAMILNADU,Graduate
BJP,0,290000,4300,MADHYAPRADESH,Graduate
INC,0,0,700,HIMACHALPRADESH,Graduate Professional
INC,2,120000,600,ANDHRAPRADESH,Graduate
BJP,0,30000,1300,BIHAR,12th Pass
BJD,3,0,30000,TAMILNADU,Graduate Professional
JMM,0,0,230000,ARUNACHALPRADESH,8th Pass
AIADMK,0,0,3000,HARYANA,12th Pass
IND,0,10000,0,TRIPURA,Others
SP,0,20000,0,SIKKIM,Graduate
AAP,1,30000,75,UTTARPRADESH,Graduate
CPI(M),10,6500,2000,TAMILNADU,10th Pass
INC,6,170000,400,UTTARPRADESH,Graduate Professional
BJP,0,2960000,10000,GUJARAT,12th Pass
INC,0,300,30000,MAHARASHTRA,Graduate
BJP,0,0,3900,UTTARPRADESH,Graduate Professional
AITC,0,20000,0,WESTBENGAL,Post Graduate
BJP,0,10000,700,UTTARPRADESH,12th Pass
BJP,0,30000,80000,HIMACHALPRADESH,Graduate Professional
AAP,0,30000,200,PUNJAB,Graduate
INC,1,170000,40000,KARNATAKA,Graduate
BJP,0,4000,110000,MADHYAPRADESH,Others
BJP,1,20000,50000,DELHI,Graduate Professional
BJP,0,0,2600,HIMACHALPRADESH,Post Graduate
AIADMK,0,80000,40000,JHARKHAND,Doctorate
BJD,0,630000,3200,DELHI,Post Graduate
INC,0,1800,10000,JHARKHAND,Graduate
INC,0,1100000,20000,DELHI,10th Pass
NCP,1,140000,10000,RAJASTHAN,12th Pass
RJD,0,70000,39,MAHARASHTRA,12th Pass
BJP,0,5900,7300,UTTARAKHAND,Graduate Professional
INC,1,40000,5000,TAMILNADU,Post Graduate
BJP,6,0,1300,UTTARPRADESH,Graduate
SP,0,40000,80000,UTTARAKHAND,12th Pass
Tipra Motha Party,0,30000,10000,UTTARPRADESH,8th Pass
DMK,4,1210000,10000,MAHARASHTRA,Graduate Professional
BJD,7,130000,3200,UTTARAKHAND,10th Pass
JD(U),0,40000,200,GUJARAT,Post Graduate
INC,0,160000,0,TAMILNADU,10th Pass
DMK,4,10000,700,TAMILNADU,8th Pass
IND,0,840000,700,KARNATAKA,12th Pass
JD(U),0,0,800,UTTARPRADESH,Graduate Professional
INC,0,370000,80000,MADHYAPRADESH,10th Pass
BJP,0,10000,60,MADHYAPRADESH,5th Pass
INC,0,30000,190000,UTTARPRADESH,8th Pass
NCP,0,4400,1800,TAMILNADU,8th Pass
RJD,0,0,3200,JHARKHAND,Graduate Professional
INC,0,800,2200,UTTARPRADESH,Graduate Professional
INC,1,8300,130000,UTTARAKHAND,12th Pass
JMM,0,0,0,MAHARASHTRA,10th Pass
AIADMK,13,50000,3000,ODISHA,Graduate
INC,3,40000,10000,TAMILNADU,Graduate Professional
SHS,0,51,1170000,BIHAR,Graduate
AITC,0,10000,0,WESTBENGAL,Post Graduate
BJP,0,10000,0,MADHYAPRADESH,10th Pass
BJP,0,520000,9800,ODISHA,Post Graduate
AAP,0,70000,220000,PUNJAB,Graduate Professional
BJP,0,2300,500,SIKKIM,Graduate
AAP,4,500,1300,BIHAR,Post Graduate
BJP,0,1000,10000,JHARKHAND,Graduate Professional
NPP,0,20000,30000,MEGHALAYA,Graduate Professional
IND,12,20000,180000,TAMILNADU,Graduate Professional
JD(S),0,30000,160000,RAJASTHAN,Graduate Professional
TDP,0,10000,10000,ANDHRAPRADESH,Graduate
Sikkim Krantikari Morcha,0,40000,30,UTTARPRADESH,10th Pass
INC,3,1300,40000,UTTARPRADESH,12th Pass
BJP,0,20000,20000,TAMILNADU,10th Pass
BJP,1,8200,300,UTTARPRADESH,Graduate
INC,0,3100,30000,BIHAR,Graduate Professional
INC,0,5300,94,MADHYAPRADESH,Graduate Professional
BJD,0,480000,1000,ARUNACHALPRADESH,Graduate Professional
DMK,10,9300,1400,TAMILNADU,12th Pass
IND,1,170000,80000,GOA,Graduate Professional
IND,1,1400,30000,RAJASTHAN,Post Graduate
BJD,3,0,500,BIHAR,Graduate Professional
SP,0,0,60000,PUNJAB,Graduate Professional
AITC,1,40000,70000,UTTARAKHAND,12th Pass
INC,0,170000,20000,KARNATAKA,Graduate
BJD,7,5800,0,BIHAR,Graduate
CPI(M),0,0,20000,KERALA,Post Graduate
AIADMK,8,110000,10000,ANDHRAPRADESH,12th Pass
BJD,0,9900,9300,TAMILNADU,Graduate Professional
DMK,3,830000,900,TAMILNADU,Graduate Professional
BJD,10,0,60,BIHAR,Post Graduate
INC,4,0,2900,TAMILNADU,10th Pass
AITC,0,8200,1400,JHARKHAND,Graduate
BJP,8,7500,1300,KERALA,12th Pass
YSRCP,0,440000,10000,WESTBENGAL,Post Graduate
CPI,3,510000,10000,TAMILNADU,Graduate
JD(U),0,40000,1600,DELHI,8th Pass
NCP,0,530000,1900,BIHAR,Graduate
BJP,0,20000,10000,ARUNACHALPRADESH,Graduate
NCP,10,40000,100,TAMILNADU,12th Pass
YSRCP,2,30000,70000,TAMILNADU,8th Pass
NCP,8,6600,3400,UTTARPRADESH,Graduate
IND,0,0,1600,UTTARPRADESH,Graduate
BJD,0,6200,9000,KARNATAKA,10th Pass
CPI(M),0,0,2100,RAJASTHAN,12th Pass
BJP,15,20000,1800,TAMILNADU,Graduate Professional
AAP,0,920000,70000,PUNJAB,12th Pass
BJP,3,270000,20000,UTTARPRADESH,12th Pass
CPI(M),0,1000,2800,JHARKHAND,Graduate
BJP,7,40000,9000,BIHAR,10th Pass
BJP,0,6700,7100,ODISHA,Graduate Professional
BJP,0,20000,800,UTTARPRADESH,12th Pass
IND,0,10000,1700,BIHAR,10th Pass
AITC,0,120000,0,WESTBENGAL,Post Graduate
BJP,0,50000,3300,RAJASTHAN,Others
BJD,0,5000000,8900,CHHATTISGARH,Graduate Professional
CPI,0,9100,7000,UTTARPRADESH,Graduate
BJP,0,100000,8300,ASSAM,Post Graduate
INC,0,6300,6300,UTTARPRADESH,Graduate Professional
BJP,0,1600,6500,UTTARPRADESH,10th Pass
Sikkim Krantikari Morcha,4,30000,10000,MAHARASHTRA,Graduate
DMK,4,0,10000,TAMILNADU,Graduate
AAP,0,40000,1900,PUNJAB,12th Pass
AAP,12,370000,100,BIHAR,Graduate Professional
INC,0,800,30000,TAMILNADU,12th Pass
BJP,0,1020000,0,TRIPURA,12th Pass
BJP,6,390000,97,MADHYAPRADESH,10th Pass
YSRCP,0,120000,5700,ANDHRAPRADESH,Post Graduate
AAP,0,180000,20000,MADHYAPRADESH,Graduate Professional
INC,1,290000,5000,KARNATAKA,Graduate
TDP,0,10000,10000,MEGHALAYA,Graduate
BJD,2,10000,60000,KERALA,12th Pass
BJD,22,6200,1400,ODISHA,12th Pass
BJP,0,30000,5000,TAMILNADU,12th Pass
CPI,2,8300,80000,UTTARPRADESH,12th Pass
INC,0,10000,10000,KARNATAKA,Graduate Professional
BJP,0,40000,0,MAHARASHTRA,Graduate Professional
CPI(M),0,30000,0,WESTBENGAL,Post Graduate
BJP,8,1110000,700,TAMILNADU,Graduate Professional
BJP,0,40000,130000,UTTARPRADESH,Doctorate
RJD,0,6400,10000,BIHAR,Post Graduate
BJP,1,3600,3200,ODISHA,12th Pass
DMK,9,20000,10000,TAMILNADU,Graduate
INC,0,5300,0,PUDUCHERRY,10th Pass
JD(S),0,30,2000,GUJARAT,Graduate Professional
BJP,0,240000,1500,UTTARPRADESH,Doctorate
BJP,2,160000,70000,ANDHRAPRADESH,Graduate Professional
DMK,0,250000,10000,KARNATAKA,Graduate Professional
BJP,0,230000,0,UTTARPRADESH,Doctorate
CPI(M),3,20000,1000,TAMILNADU,Graduate
NCP,0,0,10000,ODISHA,Graduate
AITC,0,0,900,BIHAR,Post Graduate
AAP,0,120000,5400,BIHAR,Graduate Professional
RJD,11,10000,50000,BIHAR,Graduate
NPP,2,10000,200000,KARNATAKA,12th Pass
BJP,0,60000,900,UTTARPRADESH,Graduate Professional
BJP,0,10000,10000,MADHYAPRADESH,10th Pass
NPP,2,140000,600,TAMILNADU,10th Pass
BJP,0,3900,33,RAJASTHAN,12th Pass
CPI(M),0,6200,0,CHHATTISGARH,12th Pass
AAP,0,0,170000,PUNJAB,Graduate Professional
BJD,0,20000,630000,ODISHA,Graduate Professional
Tipra Motha Party,0,20000,0,MADHYAPRADESH,Graduate
RJD,0,30000,0,HARYANA,12th Pass
DMK,3,60000,60000,TAMILNADU,8th Pass
INC,10,80000,30000,BIHAR,12th Pass
BJP,0,20000,6200,GUJARAT,10th Pass
SP,0,280000,1200,MADHYAPRADESH,Graduate Professional
IND,0,20000,2100,BIHAR,Graduate Professional
INC,0,0,0,WESTBENGAL,Post Graduate
JMM,7,460000,3900,TAMILNADU,12th Pass
BJD,0,4300,800,UTTARPRADESH,12th Pass
BJD,0,6100,0,WESTBENGAL,Post Graduate
BJP,3,300000,30000,CHHATTISGARH,12th Pass
Sikkim Krantikari Morcha,1,40000,2500,MAHARASHTRA,Graduate
INC,0,210000,1700,MADHYAPRADESH,Graduate Professional
RJD,0,20000,300,KARNATAKA,12th Pass
BJP,0,10000,100,UTTARPRADESH,Graduate
BJP,0,0,900,HARYANA,Post Graduate
INC,0,10000,10000,RAJASTHAN,5th Pass
NPP,0,1400,3000,MAHARASHTRA,Graduate
BJD,1,0,600,TAMILNADU,12th Pass
AAP,0,30000,7200,MAHARASHTRA,Graduate
DMK,9,600,30000,TAMILNADU,8th Pass
RJD,4,9400,240000,GOA,12th Pass
BJP,0,240000,30000,JHARKHAND,Graduate Professional
BJP,0,4410000,900,UTTARPRADESH,12th Pass
AAP,10,30000,30000,KERALA,Post Graduate
INC,0,20000,100,MAHARASHTRA,Graduate Professional
AITC,0,10000,0,WESTBENGAL,12th Pass
DMK,9,50000,1400,TAMILNADU,8th Pass
BJP,2,80000,4900,PUDUCHERRY,Graduate
YSRCP,6,410000,7200,GUJARAT,12th Pass
INC,0,2000,46,GUJARAT,Graduate
BJP,0,10000,1000,MEGHALAYA,12th Pass
BJP,0,0,3800,TAMILNADU,Graduate Professional
RJD,9,20000,100,ODISHA,12th Pass
NPP,0,0,1700,BIHAR,Graduate
NCP,3,20000,20000,TAMILNADU,Graduate Professional
BJP,0,0,0,WESTBENGAL,Post Graduate
INC,4,210000,1140000,BIHAR,Graduate Professional
BJP,0,0,400,HIMACHALPRADESH,12th Pass
INC,0,0,400,KARNATAKA,Graduate
BJP,0,40000,5300,NAGALAND,Graduate
JMM,1,10000,5700,HIMACHALPRADESH,12th Pass
DMK,7,4200,0,SIKKIM,12th Pass
BJP,0,0,0,UTTARPRADESH,12th Pass
DMK,0,6700,100,MAHARASHTRA,10th Pass
AAP,2,480000,7200,MADHYAPRADESH,Doctorate
RJD,1,80000,6100,TAMILNADU,10th Pass
YSRCP,0,0,10000,ANDHRAPRADESH,Post Graduate
AITC,0,10000,200,WESTBENGAL,Post Graduate
CPI(M),1,260000,0,MAHARASHTRA,12th Pass
BJP,0,750000,25,UTTARPRADESH,Graduate
INC,5,2700,30000,KERALA,Graduate Professional
BJP,4,10000,0,UTTARPRADESH,Graduate Professional
BJD,3,210000,4300,ANDHRAPRADESH,Graduate
BJP,0,80000,1900,UTTARAKHAND,Graduate Professional
CPI(M),3,20000,0,PUNJAB,12th Pass
AITC,25,30000,900,WESTBENGAL,Graduate
BJP,0,2700,120000,RAJASTHAN,Graduate Professional
RJD,0,440000,8700,UTTARPRADESH,12th Pass
BJP,0,120000,700,CHHATTISGARH,Graduate
BJP,0,9500,200,MEGHALAYA,Literate
IND,46,10000,90,TAMILNADU,Graduate
BJP,0,60000,4500,RAJASTHAN,Graduate
INC,0,4600,4900,PUDUCHERRY,Graduate
INC,0,150000,1500,HARYANA,12th Pass
BJP,1,60000,20000,BIHAR,12th Pass
JD(U),1,10000,0,MAHARASHTRA,Graduate
DMK,23,20000,6500,TAMILNADU,12th Pass
DMK,25,630000,0,TAMILNADU,Graduate
BJP,0,0,900,NAGALAND,Others
BJP,0,10000,0,UTTARPRADESH,Graduate
AIADMK,0,0,2200,RAJASTHAN,Graduate
BJD,0,40000,9000,UTTARPRADESH,Graduate Professional
BJP,0,40000,30000,CHHATTISGARH,10th Pass
Sikkim Krantikari Morcha,1,0,30000,SIKKIM,Graduate
AAP,11,250000,45,JHARKHAND,12th Pass
AIADMK,1,20000,5200,BIHAR,Graduate
DMK,22,6200,1300,TAMILNADU,8th Pass
AIADMK,3,10000,0,SIKKIM,12th Pass
CPI(M),0,490000,10000,BIHAR,12th Pass
DMK,10,10000,60000,TAMILNADU,12th Pass
BJP,0,110000,150000,MADHYAPRADESH,Graduate Professional
BJP,0,30000,100,UTTARPRADESH,Graduate
SHS,0,50000,6400,TAMILNADU,Doctorate
BJP,0,130000,260000,MADHYAPRADESH,Post Graduate
DMK,5,270000,900,TAMILNADU,8th Pass
INC,0,100000,30000,BIHAR,Graduate
AAP,6,140000,2300,MADHYAPRADESH,Graduate Professional
BJP,0,20000,3000,HARYANA,10th Pass
BJP,1,5600,200,MADHYAPRADESH,12th Pass
BJP,4,0,10000,MAHARASHTRA,10th Pass
BJP,0,30000,2900,NAGALAND,Doctorate
SHS,0,220000,700,UTTARAKHAND,Graduate
RJD,29,20000,20000,TAMILNADU,8th Pass
INC,9,50000,1300,ANDHRAPRADESH,Post Graduate
INC,5,0,1300,CHHATTISGARH,Graduate
BJD,1,40000,3100,UTTARAKHAND,Post Graduate
AAP,0,170000,300,ANDHRAPRADESH,12th Pass
AITC,0,50000,2000,WESTBENGAL,12th Pass
INC,1,1890000,2300,PUNJAB,Graduate Professional
CPI(M),2,0,50000,SIKKIM,10th Pass
AITC,6,5300,170000,PUNJAB,Graduate
AITC,0,10000,0,WESTBENGAL,10th Pass
BJP,0,40000,0,UTTARPRADESH,Graduate
JD(U),0,520000,20000,WESTBENGAL,10th Pass
BJD,0,2930000,10000,PUNJAB,Graduate
BJP,14,2600,180000,BIHAR,12th Pass
INC,22,510000,7100,PUNJAB,12th Pass
NPP,3,10000,3700,TAMILNADU,Graduate Professional
NCP,3,30000,70000,BIHAR,Graduate Professional
CPI(M),2,50000,3200,GOA,Graduate
RJD,3,30000,20000,TAMILNADU,12th Pass
CPI(M),5,120000,300,KERALA,10th Pass
YSRCP,0,70000,10000,ANDHRAPRADESH,10th Pass
INC,8,0,1400,JHARKHAND,Graduate Professional
INC,0,10000,3000,KARNATAKA,Doctorate
INC,5,50000,100,TAMILNADU,10th Pass
BJP,0,500,5000,ODISHA,Graduate Professional
AAP,0,270000,2000,PUNJAB,12th Pass
SP,0,320000,1200,MADHYAPRADESH,12th Pass
DMK,2,170000,400,BIHAR,Graduate Professional
JMM,0,0,0,KERALA,Graduate
JMM,0,10000,40000,HARYANA,Graduate Professional
NDPP,0,30000,94,MADHYAPRADESH,Graduate
BJD,52,140000,7200,MADHYAPRADESH,Graduate
INC,0,50000,3900,BIHAR,Post Graduate
INC,0,9200,47,MADHYAPRADESH,Graduate
DMK,4,20000,2000,TAMILNADU,8th Pass
DMK,4,20000,4100,TAMILNADU,Graduate Professional
INC,0,80000,1800,JHARKHAND,12th Pass
INC,1,10000,300,UTTARAKHAND,10th Pass
BJD,0,20000,3400,WESTBENGAL,Post Graduate
BJP,0,50000,300,HARYANA,Graduate Professional
CPI(M),3,1900,20000,TAMILNADU,Graduate
NDPP,8,6800,31,CHHATTISGARH,Graduate
DMK,10,2000,30000,TAMILNADU,12th Pass
BJP,0,4500,130000,DELHI,Graduate Professional
BJD,0,4300,240000,BIHAR,Graduate
INC,0,10000,90,ASSAM,Graduate
SP,0,7200,10000,WESTBENGAL,12th Pass
BJD,3,230000,8900,BIHAR,Graduate
DMK,0,120000,10000,TAMILNADU,10th Pass
AITC,4,10000,10000,WESTBENGAL,12th Pass
Sikkim Krantikari Morcha,0,40000,10000,JHARKHAND,Graduate
AIADMK,3,120000,500,DELHI,12th Pass
INC,0,170000,1600,JHARKHAND,Graduate Professional
SP,13,0,1300,TAMILNADU,8th Pass
BJP,0,300000,3800,BIHAR,12th Pass
AAP,0,80000,200,MADHYAPRADESH,10th Pass
IND,3,5900,1110000,HIMACHALPRADESH,12th Pass
NCP,0,70000,4100,MAHARASHTRA,8th Pass
JMM,2,6000,40000,ANDHRAPRADESH,Graduate Professional
BJP,1,20000,1500,HARYANA,Post Graduate
AITC,4,0,2400,WESTBENGAL,Post Graduate
BJP,0,150000,2100,RAJASTHAN,12th Pass
CPI,0,2300,70000,KARNATAKA,Graduate Professional
INC,1,20000,4100,TRIPURA,Post Graduate
BJP,0,30000,3000,WESTBENGAL,Post Graduate
CPI(M),0,350000,30000,HARYANA,Post Graduate
TDP,3,1900,30000,TAMILNADU,Graduate
CPI(M),1,110000,5300,BIHAR,10th Pass
DMK,0,20000,1100,MADHYAPRADESH,Graduate Professional
BJP,8,1300000,4500,UTTARPRADESH,Graduate Professional
BJP,51,5200,1300,WESTBENGAL,Graduate Professional
BJD,0,0,7000,HARYANA,12th Pass
BJP,0,100000,1200,UTTARPRADESH,Others
BJP,0,40000,5100,UTTARPRADESH,Doctorate
SHS,0,200000,800,UTTARPRADESH,12th Pass
DMK,30,8200,3300,UTTARPRADESH,Graduate Professional
RJD,0,80000,170000,WESTBENGAL,Graduate Professional
AIADMK,1,30000,500,JHARKHAND,8th Pass
DMK,10,30000,600,ANDHRAPRADESH,12th Pass
JD(U),0,10000,40000,HIMACHALPRADESH,5th Pass
CPI(M),0,0,20000,BIHAR,12th Pass
BJP,2,70000,4300,BIHAR,Graduate
INC,3,130000,97,UTTARPRADESH,10th Pass
BJP,0,8500,2400,WESTBENGAL,12th Pass
DMK,24,70000,8500,TAMILNADU,12th Pass
AAP,0,40000,2000,RAJASTHAN,8th Pass
BJD,30,9000,1700,BIHAR,12th Pass
YSRCP,2,0,4100,ODISHA,Graduate Professional
INC,0,50000,80000,DELHI,Graduate Professional
INC,0,30000,60000,UTTARPRADESH,Graduate
BJD,0,0,7100,ANDHRAPRADESH,10th Pass
INC,0,40000,7200,MAHARASHTRA,Graduate
NPP,0,10000,0,UTTARPRADESH,10th Pass
CPI(M),0,10000,300,TAMILNADU,12th Pass
JMM,0,40000,80000,KERALA,Graduate
BJP,0,10000,40000,RAJASTHAN,Graduate
DMK,16,9000,2000,TAMILNADU,Post Graduate
INC,1,170000,600,KARNATAKA,Graduate Professional
YSRCP,0,6300,4700,KARNATAKA,Graduate
NDPP,0,10000,0,KERALA,Graduate
BJD,0,0,0,UTTARPRADESH,Doctorate
BJP,0,9700,400,ARUNACHALPRADESH,Graduate
INC,0,0,220000,DELHI,12th Pass
JD(U),2,20000,200000,BIHAR,Graduate
BJP,0,30000,320000,GUJARAT,8th Pass
BJD,3,10000,200,TAMILNADU,Graduate Professional
CPI(M),1,70000,20000,MADHYAPRADESH,Graduate Professional
BJP,0,70000,140000,DELHI,Graduate Professional
NDPP,5,30000,10000,JHARKHAND,Graduate
INC,0,30000,4000,WESTBENGAL,Graduate
BJP,0,80000,100,TAMILNADU,Doctorate
BJP,0,30000,10000,UTTARPRADESH,Post Graduate
BJP,2,140000,0,ASSAM,Graduate Professional
BJP,0,60000,800,UTTARAKHAND,Graduate Professional
NDPP,0,5000,600,TAMILNADU,Others
BJP,0,230000,30000,RAJASTHAN,Graduate
BJD,0,80000,300,PUNJAB,10th Pass
DMK,3,80000,10000,TAMILNADU,8th Pass
BJP,0,120000,1300,TAMILNADU,Post Graduate
AAP,1,20000,1900,UTTARPRADESH,12th Pass
TDP,0,1200,3500,HIMACHALPRADESH,Graduate Professional
CPI(M),47,1890000,4900,HIMACHALPRADESH,Graduate
AIADMK,0,30000,0,TAMILNADU,8th Pass
INC,0,3400,8200,UTTARAKHAND,12th Pass
IND,0,330000,2330000,ANDHRAPRADESH,12th Pass
BJP,0,290000,7100,MAHARASHTRA,Graduate Professional
INC,0,40000,600,CHHATTISGARH,Post Graduate
Sikkim Krantikari Morcha,0,50000,110000,MAHARASHTRA,Graduate
YSRCP,0,0,10000,ANDHRAPRADESH,10th Pass
INC,0,2300,120000,JHARKHAND,Graduate
SHS,1,30000,400,ANDHRAPRADESH,Graduate Professional
BJP,51,1480000,10,KERALA,Graduate Professional
BJP,0,40000,130000,BIHAR,12th Pass
AITC,0,0,10000,JHARKHAND,8th Pass
BJP,0,210000,2000,RAJASTHAN,Graduate Professional
BJP,0,30000,2000,UTTARAKHAND,Graduate Professional
CPI(M),5,170000,2000,TAMILNADU,10th Pass
Tipra Motha Party,0,20000,3200,DELHI,12th Pass
YSRCP,0,6100,50000,ANDHRAPRADESH,Graduate
BJP,0,0,0,BIHAR,Graduate
BJP,0,400000,30000,ANDHRAPRADESH,Others
BJP,0,100000,6900,ASSAM,12th Pass
BJP,4,20000,20000,CHHATTISGARH,Graduate Professional
AAP,1,20000,270000,PUDUCHERRY,Graduate
YSRCP,0,140000,1000,UTTARPRADESH,12th Pass
BJP,0,390000,3300,UTTARPRADESH,Graduate
CPI(M),1,10000,3200,UTTARAKHAND,Graduate
INC,2,2960000,8200,MADHYAPRADESH,12th Pass
TDP,0,8800,10000,KARNATAKA,Graduate Professional
DMK,29,80000,170000,TAMILNADU,8th Pass
DMK,47,80000,900,ANDHRAPRADESH,Graduate
AITC,0,10000,0,WESTBENGAL,12th Pass
INC,0,0,9000,BIHAR,Graduate Professional
YSRCP,6,30000,60000,ANDHRAPRADESH,Post Graduate
BJD,0,250000,6000,BIHAR,Post Graduate
BJP,0,0,30000,UTTARPRADESH,Literate
AAP,7,7900,6000,KARNATAKA,Graduate
BJD,0,70000,0,WESTBENGAL,Post Graduate
TDP,13,30000,0,TAMILNADU,Graduate Professional
IND,0,4700,60000,CHHATTISGARH,Graduate Professional
RJD,0,8300,3200,UTTARPRADESH,Graduate Professional
INC,0,6800,5100,MAHARASHTRA,Graduate
INC,0,30000,9600,ANDHRAPRADESH,10th Pass
INC,0,0,1500,HARYANA,12th Pass
BJP,0,30000,0,MADHYAPRADESH,Post Graduate
Sikkim Krantikari Morcha,0,520000,8800,GOA,8th Pass
IND,4,260000,4800,MAHARASHTRA,Graduate Professional
INC,0,1700,330000,ARUNACHALPRADESH,Post Graduate
DMK,13,10000,1700,TAMILNADU,12th Pass
INC,1,5000000,7200,DELHI,Graduate
BJD,0,20000,0,WESTBENGAL,Post Graduate
DMK,4,240000,500,TAMILNADU,Graduate
BJD,6,90000,500,ANDHRAPRADESH,12th Pass
BJP,0,20000,0,WESTBENGAL,Post Graduate
DMK,4,0,0,TAMILNADU,Graduate Professional
SP,6,0,0,JHARKHAND,Graduate
IND,0,4200,700,BIHAR,Graduate Professional
BJP,0,40000,2400,MADHYAPRADESH,Graduate Professional
INC,0,10000,2000,BIHAR,8th Pass
BJP,1,1890000,4200,UTTARPRADESH,Others
SP,1,9600,6100,SIKKIM,Graduate Professional
BJP,0,10000,0,SIKKIM,12th Pass
AITC,0,100000,1400,WESTBENGAL,Post Graduate
BJP,2,130000,4600,UTTARPRADESH,Graduate Professional
BJP,0,7000,3,SIKKIM,10th Pass
YSRCP,87,40000,500,TAMILNADU,10th Pass
CPI(M),0,0,1000,GUJARAT,Graduate
BJP,0,0,99,MAHARASHTRA,Graduate
BJP,0,30000,5600,MAHARASHTRA,12th Pass
INC,0,220000,79,HIMACHALPRADESH,Graduate
BJP,0,6100,7500,BIHAR,Graduate
BJP,0,30000,60,ODISHA,Post Graduate
TDP,13,7100,220000,ODISHA,8th Pass
YSRCP,2,30000,50000,ANDHRAPRADESH,Graduate
BJD,29,140000,10000,TAMILNADU,10th Pass
BJP,1,20000,20000,CHHATTISGARH,12th Pass
BJP,5,2300,2700,UTTARPRADESH,Graduate
YSRCP,0,10000,20000,GUJARAT,8th Pass
NCP,2,10000,20000,MAHARASHTRA,8th Pass
BJP,0,3500,0,DELHI,Graduate Professional
BJP,0,110000,2900,PUDUCHERRY,Graduate
INC,0,30000,1300,UTTARPRADESH,12th Pass
BJP,0,20000,0,UTTARPRADESH,Graduate Professional
BJD,6,20000,600,TAMILNADU,12th Pass
BJP,4,70000,3000,UTTARPRADESH,Doctorate
INC,1,260000,10000,KARNATAKA,Graduate
INC,0,4900,2600,UTTARPRADESH,Post Graduate
BJD,5,1120000,300,TAMILNADU,12th Pass
DMK,9,140000,4000,TAMILNADU,10th Pass
YSRCP,0,20000,200,ASSAM,Graduate
DMK,11,30000,6800,TAMILNADU,12th Pass
INC,1,0,600,KARNATAKA,Graduate
Sikkim Krantikari Morcha,0,80000,7500,JHARKHAND,12th Pass
RJD,1,0,60000,KARNATAKA,Graduate Professional
