Party,Criminal Case,Total Assets,Liabilities,state,Education
RJD,0,40000,500,HARYANA,Doctorate
INC,0,180000,30000,HIMACHALPRADESH,Graduate
INC,1,10000,0,KERALA,10th Pass
DMK,0,8200,270000,GOA,Graduate
JD(U),1,0,0,BIHAR,12th Pass
AAP,1,0,900,BIHAR,Post Graduate
BJP,1,3000,0,WESTBENGAL,Post Graduate
INC,1,10000,5100,KERALA,Graduate Professional
YSRCP,15,160000,10000,ANDHRAPRADESH,Post Graduate
BJP,4,10000,100,JHARKHAND,Graduate
SHS,5,20000,94,MAHARASHTRA,Graduate Professional
BJD,0,4100,40000,ODISHA,Post Graduate
Sikkim Krantikari Morcha,0,10000,600,SIKKIM,Graduate
INC,0,1890000,220000,KARNATAKA,Post Graduate
BJP,0,60000,1000,MAHARASHTRA,5th Pass
AITC,3,350000,0,JHARKHAND,Graduate
AITC,3,80000,0,WESTBENGAL,Doctorate
INC,4,20000,2600,JHARKHAND,Post Graduate
BJP,0,110000,9900,KARNATAKA,Graduate Professional
INC,0,30000,500,RAJASTHAN,Graduate
JD(S),0,50000,760000,KARNATAKA,Graduate
SP,0,20000,500,UTTARPRADESH,Graduate
BJP,0,30000,10000,MAHARASHTRA,Graduate
IND,0,0,50000,RAJASTHAN,Post Graduate
BJP,0,5900,8800,WESTBENGAL,10th Pass
CPI(M),1,10000,0,KERALA,Graduate Professional
IND,1,0,10000,TAMILNADU,Graduate
AIADMK,0,0,9500,TAMILNADU,10th Pass
BJP,0,440000,30000,JHARKHAND,12th Pass
BJP,1,20000,0,BIHAR,Others
NCP,3,10000,80000,MAHARASHTRA,8th Pass
INC,0,20000,4600,WESTBENGAL,Graduate Professional
BJP,0,5800,2100,BIHAR,Literate
INC,0,20000,40000,MADHYAPRADESH,Post Graduate
INC,0,170000,3000,ASSAM,Graduate
AAP,0,10000,0,DELHI,Others
CPI,25,30000,0,HARYANA,Graduate Professional
DMK,46,130000,10000,TAMILNADU,10th Pass
BJD,0,420000,140000,MADHYAPRADESH,Graduate Professional
BJP,1,20000,7600,MADHYAPRADESH,Others
DMK,1,170000,160000,GOA,Graduate
BJP,1,50000,1700,BIHAR,12th Pass
BJP,1,30000,3200,BIHAR,Graduate
BJP,1,320000,130000,GUJARAT,10th Pass
BJP,0,20000,1000,RAJASTHAN,5th Pass
YSRCP,0,160000,70000,ANDHRAPRADESH,Graduate
BJP,6,10000,1200,JHARKHAND,Graduate
SP,3,30000,6000,PUNJAB,Doctorate
BJP,0,6610000,40000,GUJARAT,10th Pass
BJP,8,70000,2900,RAJASTHAN,Graduate Professional
INC,19,210000,10000,KARNATAKA,Graduate
AITC,0,70000,800,WESTBENGAL,Graduate
RJD,5,50000,1900,UTTARPRADESH,12th Pass
AITC,0,5300,0,WESTBENGAL,Graduate
INC,10,30000,3000,KERALA,Graduate Professional
RJD,1,30000,400,HARYANA,12th Pass
INC,2,90000,340000,KARNATAKA,Graduate
NDPP,0,3900,0,NAGALAND,Graduate
AAP,13,30000,0,DELHI,Post Graduate
BJP,0,10000,200,CHHATTISGARH,Post Graduate
AITC,6,10000,0,WESTBENGAL,Graduate
NDPP,0,3900,0,NAGALAND,Post Graduate
BJP,0,30000,6500,TRIPURA,8th Pass
BJP,0,10000,400,CHHATTISGARH,10th Pass
INC,5,70000,1170000,KARNATAKA,Graduate
BJP,0,1210000,10000,TAMILNADU,Post Graduate
BJP,0,30000,2600,JHARKHAND,Graduate
AAP,0,30000,0,PUNJAB,Post Graduate
NCP,0,180000,50000,MAHARASHTRA,Post Graduate
INC,0,60000,500,HIMACHALPRADESH,Post Graduate
BJP,1,780000,9100,GUJARAT,Graduate Professional
AITC,0,630000,270000,GUJARAT,Post Graduate
AAP,3,20000,94,PUNJAB,Graduate
INC,0,160000,2500,GUJARAT,10th Pass
BJP,6,10000,0,WESTBENGAL,Graduate
AAP,0,6000,120000,PUNJAB,Others
INC,0,6800,800,ODISHA,Graduate
BJP,0,170000,4600,RAJASTHAN,Graduate
BJP,0,50000,0,ARUNACHALPRADESH,Graduate
AITC,6,50000,10000,WESTBENGAL,Doctorate
BJP,2,10000,2100,BIHAR,Literate
AAP,0,1200,250000,PUNJAB,12th Pass
AITC,6,530000,5400,WESTBENGAL,10th Pass
BJP,0,3700,500000,WESTBENGAL,10th Pass
DMK,29,2300,10000,TAMILNADU,10th Pass
BJP,0,10000,400,RAJASTHAN,Post Graduate
AAP,13,8700,0,DELHI,Graduate Professional
INC,0,420000,1210000,HIMACHALPRADESH,Graduate Professional
BJP,0,10000,600,BIHAR,Graduate
AITC,51,80000,0,ODISHA,Graduate
BJP,1,9400,10000,MAHARASHTRA,12th Pass
BJP,0,90000,1900,MADHYAPRADESH,Post Graduate
BJP,1,2200,4500,MAHARASHTRA,Post Graduate
INC,11,270000,10000,JHARKHAND,Doctorate
IND,2,710000,4300,MAHARASHTRA,Graduate
IND,0,90000,10000,RAJASTHAN,10th Pass
INC,19,14130000,2650000,KARNATAKA,Post Graduate
BJP,1,30000,0,BIHAR,12th Pass
SHS,3,6900,8700,MAHARASHTRA,12th Pass
INC,2,220000,340000,MADHYAPRADESH,Graduate
BJP,1,90000,1140000,UTTARPRADESH,Post Graduate
YSRCP,1,160000,70000,ANDHRAPRADESH,10th Pass
BJP,0,40000,0,RAJASTHAN,Post Graduate
INC,2,220000,40000,KARNATAKA,Post Graduate
YSRCP,4,270000,110000,ANDHRAPRADESH,12th Pass
AITC,6,10000,1600,WESTBENGAL,Graduate
BJD,14,70000,0,ODISHA,Graduate
INC,0,830000,30000,GOA,Graduate
DMK,3,0,2400,ANDHRAPRADESH,Graduate Professional
AITC,3,6300,10000,WESTBENGAL,Post Graduate
SHS,5,20000,500,HARYANA,Graduate
BJP,0,8500,700,GOA,Graduate Professional
BJP,0,10000,500,HIMACHALPRADESH,Post Graduate
SP,1,50000,1700,PUDUCHERRY,12th Pass
INC,0,20000,1500,MEGHALAYA,Graduate
DMK,3,100000,400,UTTARPRADESH,Graduate
BJP,0,0,200,UTTARPRADESH,Post Graduate
AITC,0,2500,0,WESTBENGAL,Graduate
Sikkim Krantikari Morcha,0,70000,100,SIKKIM,Graduate
BJP,0,1500,4100,RAJASTHAN,Graduate Professional
INC,3,70000,2800,HIMACHALPRADESH,Post Graduate
NDPP,0,70000,0,NAGALAND,Post Graduate
AAP,0,1400,0,DELHI,Post Graduate
INC,1,880000,7200,KARNATAKA,10th Pass
BJP,0,30000,500,MAHARASHTRA,Graduate
IND,0,70000,30000,UTTARAKHAND,Post Graduate
INC,0,440000,300,TRIPURA,8th Pass
AITC,0,70000,5500,WESTBENGAL,Post Graduate
BJP,0,90000,80000,UTTARPRADESH,Post Graduate
NCP,0,8400,9500,KARNATAKA,Graduate Professional
IND,0,4600,5200,GUJARAT,Graduate
INC,0,100000,40000,UTTARAKHAND,Graduate
BJP,9,10000,0,PUDUCHERRY,12th Pass
INC,42,70000,30000,KARNATAKA,Graduate
BJP,1,30000,1600,JHARKHAND,Graduate
JD(U),5,630000,1170000,PUNJAB,Graduate
BJP,0,660000,9000,WESTBENGAL,Graduate
IND,1,10000,180000,BIHAR,10th Pass
BJP,0,1750000,0,GUJARAT,10th Pass
Tipra Motha Party,1,1900,300,TRIPURA,Post Graduate
INC,0,780000,340000,GUJARAT,10th Pass
INC,42,80000,170000,KARNATAKA,Graduate
TDP,0,8900,1000,ANDHRAPRADESH,Post Graduate
DMK,3,0,20000,TAMILNADU,Graduate
BJD,0,4100,0,ODISHA,Graduate
INC,0,160000,600,KARNATAKA,Graduate
BJP,8,30000,400,MAHARASHTRA,Post Graduate
AIADMK,0,290000,100,KARNATAKA,Graduate
BJP,0,170000,3300,GUJARAT,5th Pass
NCP,0,100000,40000,MAHARASHTRA,10th Pass
AITC,2,10000,800,WESTBENGAL,Doctorate
AAP,0,8500,8800,PUNJAB,Post Graduate
YSRCP,0,100000,70000,ANDHRAPRADESH,10th Pass
YSRCP,1,90000,70000,ANDHRAPRADESH,12th Pass
AITC,1,0,4000,WESTBENGAL,Graduate
IND,1,400000,2000,KARNATAKA,10th Pass
BJP,0,30000,0,RAJASTHAN,Post Graduate
BJP,0,1300,0,RAJASTHAN,10th Pass
BJD,7,20000,1600,ODISHA,Graduate
INC,0,20000,5100,MADHYAPRADESH,Post Graduate
INC,0,80000,9800,JHARKHAND,Graduate
BJP,1,490000,10000,MAHARASHTRA,Graduate
IND,0,40000,4100,RAJASTHAN,Graduate Professional
SP,2,290000,100,UTTARPRADESH,Graduate
BJP,1,4600,4900,WESTBENGAL,Graduate
JD(S),1,170000,5600,KARNATAKA,Graduate
RJD,3,20000,1200,BIHAR,Graduate
YSRCP,0,220000,10000,ANDHRAPRADESH,Graduate
BJP,0,170000,6500,CHHATTISGARH,8th Pass
BJP,0,30000,1700,BIHAR,Post Graduate
JD(U),5,300000,0,BIHAR,Graduate
BJP,0,200000,400,ARUNACHALPRADESH,Graduate
NCP,0,30000,2500,GUJARAT,10th Pass
INC,1,440000,8200,KARNATAKA,Post Graduate
BJD,0,2400,0,ODISHA,Post Graduate
BJP,0,90000,5000,UTTARPRADESH,Graduate Professional
BJP,0,1900,300,ARUNACHALPRADESH,8th Pass
INC,2,0,2700,UTTARAKHAND,Doctorate
SP,4,20000,900,UTTARPRADESH,Graduate
AITC,2,20000,4000,WESTBENGAL,Graduate
JD(U),0,200000,1100,BIHAR,12th Pass
IND,0,70000,10000,RAJASTHAN,Graduate Professional
BJP,0,20000,80000,MADHYAPRADESH,Post Graduate
SP,2,90000,30000,UTTARPRADESH,Graduate
NCP,0,170000,40000,MAHARASHTRA,Post Graduate
BJP,0,10000,60000,PUNJAB,10th Pass
INC,2,40000,1900,BIHAR,Others
BJP,2,7500,0,UTTARPRADESH,Others
RJD,0,6700,90000,BIHAR,12th Pass
YSRCP,4,100000,10000,UTTARPRADESH,Graduate
NCP,0,140000,30000,MAHARASHTRA,Graduate Professional
DMK,99,1210000,90000,TAMILNADU,12th Pass
SHS,8,40000,3900,MAHARASHTRA,12th Pass
BJP,0,20000,3200,RAJASTHAN,Graduate
AITC,0,6800,0,WESTBENGAL,10th Pass
NDPP,1,10000,0,NAGALAND,Graduate
BJP,0,8900,40000,UTTARPRADESH,Post Graduate
BJP,7,2450000,0,WESTBENGAL,Post Graduate
BJP,0,40000,700,MADHYAPRADESH,Post Graduate
JD(U),4,6700,200,BIHAR,12th Pass
CPI(M),1,10000,1600,KERALA,Graduate Professional
DMK,29,0,10000,TAMILNADU,Graduate
BJP,0,20000,570000,MADHYAPRADESH,Post Graduate
INC,1,10000,30000,PUNJAB,Graduate
NCP,0,180000,40000,MAHARASHTRA,12th Pass
BJP,0,60000,1200,BIHAR,Graduate Professional
AAP,1,340000,2000,DELHI,Graduate
CPI(M),1,10000,0,KERALA,Graduate
INC,4,50000,10000,UTTARPRADESH,12th Pass
IND,0,10000,50000,RAJASTHAN,Post Graduate
DMK,47,80000,10000,TAMILNADU,Graduate
INC,0,170000,1800,KARNATAKA,Graduate
BJP,0,40000,10000,MAHARASHTRA,Graduate
BJP,5,10000,8400,BIHAR,Graduate Professional
IND,0,0,6900,UTTARPRADESH,Graduate Professional
BJP,0,0,700,ASSAM,Graduate
AAP,5,30000,2300,PUNJAB,12th Pass
JD(U),4,60000,1700,BIHAR,Graduate
SP,0,6900,1400,UTTARPRADESH,Post Graduate
Tipra Motha Party,0,1800,300,TRIPURA,Post Graduate
INC,0,20000,0,RAJASTHAN,Post Graduate
AAP,1,10000,7100,PUNJAB,Post Graduate
INC,7,700000,30000,GUJARAT,10th Pass
BJP,1,9400,3000,GUJARAT,10th Pass
INC,0,1070000,10000,RAJASTHAN,Graduate
BJP,0,7000,40000,GUJARAT,Post Graduate
AIADMK,3,0,100000,TAMILNADU,10th Pass
CPI(M),12,390000,0,TAMILNADU,Post Graduate
IND,0,70000,30000,GOA,Graduate
BJP,0,20000,5000,NAGALAND,Graduate
Sikkim Krantikari Morcha,0,10000,600,SIKKIM,Graduate
BJP,0,30000,900,HARYANA,Graduate
RJD,0,10000,1200,BIHAR,Post Graduate
DMK,3,110000,560000,KARNATAKA,Graduate
AAP,1,7700,220000,PUNJAB,Post Graduate
IND,0,130000,2500,GUJARAT,10th Pass
INC,1,70000,2500,KARNATAKA,Graduate Professional
AITC,6,0,2000,WESTBENGAL,12th Pass
BJP,0,90000,9300,MADHYAPRADESH,10th Pass
AAP,0,10000,60000,PUNJAB,Post Graduate
BJP,0,90000,4600,UTTARPRADESH,Post Graduate
AAP,0,3700,0,PUNJAB,Post Graduate
BJP,9,2410000,10000,PUDUCHERRY,Post Graduate
BJP,2,90000,10000,UTTARPRADESH,Post Graduate
NCP,2,250000,40000,MAHARASHTRA,10th Pass
DMK,9,5100,170000,TAMILNADU,10th Pass
DMK,18,80000,8200,TAMILNADU,Graduate
BJP,2,5800,2100,BIHAR,Literate
INC,2,170000,40000,MAHARASHTRA,Graduate
JMM,2,100000,200,JHARKHAND,Graduate
BJP,0,100000,900,MEGHALAYA,Post Graduate
DMK,3,70000,1100,TAMILNADU,Graduate
SHS,0,40000,4700,MAHARASHTRA,Post Graduate
BJP,0,30000,5000,BIHAR,12th Pass
RJD,1,50000,1700,BIHAR,12th Pass
Sikkim Krantikari Morcha,0,3900,0,SIKKIM,Graduate
INC,9,90000,3000,KARNATAKA,10th Pass
YSRCP,15,0,200000,ANDHRAPRADESH,Post Graduate
AITC,1,10000,0,WESTBENGAL,Doctorate
TDP,0,3700,3900,ANDHRAPRADESH,10th Pass
BJP,1,90000,5000,KARNATAKA,Graduate
BJP,0,30000,400,BIHAR,Graduate
BJP,2,20000,1600,BIHAR,Literate
YSRCP,7,160000,70000,ANDHRAPRADESH,12th Pass
AAP,0,190000,700,PUNJAB,Post Graduate
NCP,1,200000,10000,MAHARASHTRA,Graduate
BJP,0,4500,70000,ANDHRAPRADESH,12th Pass
IND,1,0,2700,CHHATTISGARH,Post Graduate
YSRCP,15,150000,10000,ANDHRAPRADESH,Graduate
YSRCP,0,0,140000,ANDHRAPRADESH,Graduate
BJD,0,0,2100,ODISHA,12th Pass
BJP,4,60000,1200,UTTARPRADESH,12th Pass
CPI(M),0,6700,0,WESTBENGAL,Graduate Professional
INC,1,30000,1300,HARYANA,Graduate Professional
YSRCP,0,1300000,190000,ODISHA,10th Pass
BJP,0,320000,0,WESTBENGAL,Graduate
BJP,1,320000,9600,UTTARPRADESH,Graduate
DMK,6,420000,30000,TAMILNADU,Graduate Professional
INC,0,20000,760000,KARNATAKA,Graduate Professional
AITC,0,8200,0,WESTBENGAL,Graduate
BJP,7,2450000,2000,HARYANA,10th Pass
INC,1,10000,5800,KARNATAKA,Post Graduate
AIADMK,7,50000,30000,HIMACHALPRADESH,Graduate
BJP,1,660000,0,MADHYAPRADESH,Post Graduate
INC,0,40000,1600,RAJASTHAN,Graduate
AAP,0,230000,0,DELHI,Post Graduate
CPI,13,50000,0,TAMILNADU,Graduate Professional
AITC,1,20000,0,WESTBENGAL,Post Graduate
BJP,0,10000,1600,BIHAR,Graduate
DMK,9,10000,5500,PUDUCHERRY,12th Pass
BJP,0,110000,100,KARNATAKA,Graduate
AAP,0,1700,6100,PUNJAB,10th Pass
INC,1,1000,1800,MAHARASHTRA,Graduate
AITC,1,30000,1900,WESTBENGAL,Post Graduate
BJP,0,1900,300,TRIPURA,Graduate
BJP,0,30000,100,HARYANA,Graduate
NCP,1,250000,40000,MAHARASHTRA,Graduate Professional
BJP,7,10000,100,WESTBENGAL,Literate
INC,1,200000,10000,KARNATAKA,12th Pass
AITC,12,70000,5300,WESTBENGAL,Doctorate
INC,0,40000,2300,UTTARAKHAND,Graduate
INC,1,30000,1900,UTTARPRADESH,Post Graduate
INC,4,40000,50000,PUDUCHERRY,12th Pass
INC,0,10000,4400,MADHYAPRADESH,Post Graduate
IND,0,10000,1500,RAJASTHAN,Post Graduate
BJP,1,5300,10000,MAHARASHTRA,Others
BJP,6,0,300,WESTBENGAL,Doctorate
BJD,0,790000,6100,ODISHA,Graduate
JMM,2,100000,500,JHARKHAND,Post Graduate
BJP,0,6900,4500,UTTARPRADESH,10th Pass
INC,14,30000,100,UTTARAKHAND,10th Pass
BJP,1,0,900,JHARKHAND,Graduate
TDP,6,10000,12,TAMILNADU,Others
BJP,0,6610000,5700,WESTBENGAL,Graduate
BJP,0,6700,1200,ASSAM,12th Pass
AITC,0,3600,6700,RAJASTHAN,Post Graduate
RJD,0,6700,900,MADHYAPRADESH,12th Pass
BJP,7,90000,100,UTTARPRADESH,Graduate
CPI(M),1,2700,900,KERALA,12th Pass
INC,10,10000,1600,KERALA,Graduate Professional
INC,1,210000,30000,BIHAR,Graduate Professional
INC,1,0,5100,KARNATAKA,Graduate
NPP,0,30000,0,ARUNACHALPRADESH,Graduate
YSRCP,0,9800,60000,CHHATTISGARH,Post Graduate
AITC,0,100000,0,RAJASTHAN,12th Pass
SHS,8,200000,1300,MAHARASHTRA,12th Pass
DMK,0,270000,10000,TAMILNADU,8th Pass
BJP,6,3400,0,WESTBENGAL,Post Graduate
AAP,0,6800,2300,PUNJAB,Post Graduate
INC,0,30000,500,TAMILNADU,Graduate
SP,0,50000,10000,UTTARPRADESH,Graduate
BJP,0,20000,1000,MADHYAPRADESH,Post Graduate
NPP,0,140000,1200,MEGHALAYA,Graduate
BJP,0,10000,9500,ASSAM,Post Graduate
BJP,4,100000,10000,UTTARAKHAND,Graduate
AITC,1,1600,300,WESTBENGAL,Post Graduate
NPP,1,20000,1400,MANIPUR,Post Graduate
BJP,1,30000,1400,UTTARPRADESH,Graduate Professional
IND,1,10000,50000,RAJASTHAN,Graduate
BJP,0,4900,270000,TRIPURA,8th Pass
BJP,0,30000,1200,GUJARAT,12th Pass
BJP,0,60000,100,GUJARAT,Others
BJP,0,100000,2300,GUJARAT,10th Pass
INC,2,4100,3200,UTTARAKHAND,Graduate
INC,0,76,200000,KARNATAKA,10th Pass
AAP,0,70000,500,PUNJAB,Graduate
INC,2,5700,1800,KARNATAKA,Graduate Professional
DMK,29,2300,0,TAMILNADU,8th Pass
YSRCP,4,220000,70000,ANDHRAPRADESH,Graduate
AIADMK,99,90000,800,TAMILNADU,Graduate
INC,3,5200,210000,MAHARASHTRA,8th Pass
AAP,0,5000,3900,DELHI,Post Graduate
INC,0,20000,5100,KERALA,12th Pass
BJP,0,9800,4500,PUDUCHERRY,8th Pass
BJP,3,330000,10000,WESTBENGAL,Graduate
BJP,1,110000,40000,KARNATAKA,Graduate Professional
INC,19,14130000,2650000,KARNATAKA,Graduate Professional
BJP,1,210000,4000,BIHAR,Post Graduate
DMK,0,460000,10000,TAMILNADU,Graduate
SHS,8,70000,1300,MAHARASHTRA,Graduate
BJP,0,30000,0,ARUNACHALPRADESH,Graduate Professional
INC,1,340000,160000,BIHAR,Graduate
BJP,8,80000,10000,UTTARPRADESH,Post Graduate
BJP,0,30000,5300,UTTARPRADESH,Post Graduate
RJD,0,50000,1100,UTTARPRADESH,12th Pass
DMK,0,50000,6000,HIMACHALPRADESH,Graduate
BJP,0,170000,2300,HARYANA,Graduate
BJP,0,8800,0,WESTBENGAL,Graduate Professional
INC,0,100000,30000,HIMACHALPRADESH,Post Graduate
AAP,1,10000,1100,PUNJAB,Graduate
INC,2,0,3200,HIMACHALPRADESH,Post Graduate
DMK,3,1210000,10000,TAMILNADU,Graduate
BJP,0,280000,110000,GOA,Graduate
RJD,1,10000,10000,BIHAR,12th Pass
INC,0,70000,3200,RAJASTHAN,Graduate
SP,5,20000,94,BIHAR,Post Graduate
INC,0,10000,4100,RAJASTHAN,Graduate Professional
BJP,0,40000,4700,UTTARPRADESH,Post Graduate
RJD,0,60000,7600,BIHAR,Graduate
BJP,0,40000,60000,HIMACHALPRADESH,Post Graduate
INC,19,14130000,2650000,KARNATAKA,Post Graduate
BJP,6,50000,1900,UTTARPRADESH,12th Pass
AAP,2,0,300,PUNJAB,Graduate
SP,0,0,3500,UTTARPRADESH,10th Pass
BJD,1,10000,100,BIHAR,Graduate
AAP,1,10000,2300,PUNJAB,Post Graduate
INC,14,560000,30000,KARNATAKA,Graduate
INC,0,100000,7000,HIMACHALPRADESH,Graduate
BJP,1,180000,140000,WESTBENGAL,Graduate Professional
SP,0,50000,1400,UTTARPRADESH,Graduate
BJP,1,150000,0,RAJASTHAN,Others
BJP,0,20000,1800,UTTARPRADESH,8th Pass
NDPP,0,3900,0,NAGALAND,Graduate
AITC,0,1600,600,WESTBENGAL,Post Graduate
Tipra Motha Party,0,10000,300,TRIPURA,Post Graduate
BJP,0,30000,2200,JHARKHAND,Graduate
INC,0,30000,2500,KERALA,Graduate Professional
BJP,0,70000,500,MADHYAPRADESH,Doctorate
BJP,8,70000,30000,MAHARASHTRA,Post Graduate
INC,0,180000,30000,NAGALAND,12th Pass
INC,1,110000,20000,KARNATAKA,12th Pass
BJP,1,10000,100,BIHAR,Post Graduate
NCP,0,300000,2500,MAHARASHTRA,Graduate Professional
INC,2,100000,1600,KERALA,12th Pass
BJP,1,170000,1800,HARYANA,12th Pass
INC,4,40000,3200,UTTARAKHAND,Post Graduate
BJP,0,5300,0,ARUNACHALPRADESH,Graduate
DMK,9,10000,0,PUDUCHERRY,Post Graduate
RJD,1,10000,1200,BIHAR,Graduate
AIADMK,46,130000,10000,TAMILNADU,10th Pass
BJP,0,4000,0,ASSAM,Graduate Professional
INC,6,130000,2900,UTTARAKHAND,Graduate Professional
AITC,0,8300,2800,WESTBENGAL,12th Pass
CPI(M),1,9400,200,KERALA,Graduate
NPP,0,140000,0,MANIPUR,Graduate
NCP,0,300000,50,MAHARASHTRA,10th Pass
AAP,0,250000,120000,PUNJAB,Others
Sikkim Krantikari Morcha,0,0,1200,SIKKIM,Graduate
SHS,8,70000,9100,MAHARASHTRA,Graduate
BJP,0,30000,500,UTTARPRADESH,Post Graduate
INC,0,10000,4700,MEGHALAYA,Post Graduate
JD(S),0,170000,10000,KARNATAKA,Graduate
AAP,0,8500,120000,PUNJAB,Graduate
INC,5,0,3700,MAHARASHTRA,10th Pass
BJP,0,30000,5300,MAHARASHTRA,Graduate
BJP,1,20000,1300,BIHAR,Graduate
BJD,0,6400,6500,TRIPURA,8th Pass
AAP,0,7700,0,DELHI,Post Graduate
BJD,3,480000,4000,KERALA,10th Pass
AAP,1,1700,1400,PUNJAB,Post Graduate
NCP,1,480000,0,GUJARAT,10th Pass
AITC,1,70000,4000,WESTBENGAL,Post Graduate
INC,0,3700,30000,GOA,Graduate Professional
AAP,0,5300,2800,PUNJAB,10th Pass
BJP,0,60000,170000,JHARKHAND,Graduate
INC,0,7200,500000,KARNATAKA,10th Pass
BJP,0,30000,1600,MEGHALAYA,Graduate
INC,0,1000,5700,MEGHALAYA,10th Pass
YSRCP,0,160000,70000,ANDHRAPRADESH,10th Pass
CPI(M),12,10000,0,KERALA,Graduate Professional
CPI(M),0,1000,2000,KERALA,Post Graduate
SHS,4,40000,1300,MAHARASHTRA,Graduate
BJP,1,10000,1400,CHHATTISGARH,Post Graduate
DMK,29,30000,5000,TAMILNADU,Post Graduate
SP,3,20000,3700,MAHARASHTRA,8th Pass
Tipra Motha Party,0,1800,300,NAGALAND,Post Graduate
BJP,1,130000,8400,GUJARAT,10th Pass
AITC,1,10000,10000,WESTBENGAL,Doctorate
AAP,0,170000,120000,CHHATTISGARH,Others
DMK,1,5800,0,JHARKHAND,Post Graduate
INC,1,5800,3600,PUNJAB,Graduate
RJD,0,20000,0,BIHAR,10th Pass
INC,7,10000,2400,TAMILNADU,Graduate Professional
BJP,2,70,0,WESTBENGAL,Graduate
NCP,1,700000,50000,GUJARAT,10th Pass
BJP,0,60000,800,RAJASTHAN,10th Pass
BJP,0,10000,0,RAJASTHAN,Graduate
BJP,0,30000,1900,MADHYAPRADESH,Post Graduate
INC,0,70000,200,HIMACHALPRADESH,Post Graduate
INC,1,10000,4100,RAJASTHAN,Graduate
RJD,2,50000,0,PUDUCHERRY,12th Pass
BJP,0,80000,200,HARYANA,Graduate
YSRCP,16,0,8100,ANDHRAPRADESH,Doctorate
YSRCP,4,60000,160000,ANDHRAPRADESH,Graduate
BJP,1,420000,2400,ANDHRAPRADESH,Graduate Professional
AIADMK,0,0,9500,TAMILNADU,10th Pass
CPI,0,50000,0,KERALA,Graduate Professional
YSRCP,7,60000,50000,ANDHRAPRADESH,10th Pass
AITC,2,8400,160000,WESTBENGAL,Graduate
AITC,0,30000,1100,WESTBENGAL,Doctorate
INC,1,870000,9300,WESTBENGAL,10th Pass
BJD,0,170000,2100,ODISHA,Post Graduate
BJP,0,8900,3100,UTTARPRADESH,Post Graduate
BJP,1,3400,0,UTTARPRADESH,Graduate
INC,2,70000,10000,UTTARPRADESH,Graduate
BJP,2,90000,0,JHARKHAND,10th Pass
BJD,0,80000,40000,ODISHA,Graduate Professional
BJP,1,0,5200,KARNATAKA,10th Pass
BJP,0,30000,110000,MADHYAPRADESH,Others
BJP,1,30000,1500,UTTARPRADESH,Post Graduate
JD(U),5,30000,500,BIHAR,Graduate
INC,0,30000,2600,HIMACHALPRADESH,Graduate
INC,3,170000,2700,HIMACHALPRADESH,Graduate Professional
INC,1,3200,10000,GUJARAT,10th Pass
DMK,3,490000,10000,TAMILNADU,Graduate
BJP,1,130000,10000,GUJARAT,Graduate
BJP,0,20000,500,JHARKHAND,Graduate
YSRCP,4,420000,140000,ANDHRAPRADESH,10th Pass
DMK,12,0,2700,TAMILNADU,Post Graduate
AAP,0,10000,2800,PUNJAB,10th Pass
JD(U),1,210000,4000,BIHAR,Post Graduate
BJD,0,20000,2500,ODISHA,10th Pass
BJP,0,20000,6800,RAJASTHAN,8th Pass
AAP,13,30000,0,ODISHA,Graduate Professional
AAP,12,30000,0,TAMILNADU,8th Pass
DMK,0,0,1100,TAMILNADU,Graduate Professional
INC,19,14130000,30000,KARNATAKA,Post Graduate
IND,9,30000,50000,MEGHALAYA,12th Pass
BJP,1,10000,2500,ODISHA,8th Pass
INC,0,180000,60000,HARYANA,Post Graduate
BJP,0,170000,1800,HARYANA,Graduate Professional
AAP,10,10000,900,KERALA,Graduate
YSRCP,15,150000,2300,KARNATAKA,10th Pass
NCP,0,60000,10000,MAHARASHTRA,Graduate
BJP,4,0,10000,UTTARPRADESH,Doctorate
BJP,0,50000,4100,KERALA,10th Pass
BJP,4,30000,0,UTTARPRADESH,Graduate Professional
INC,14,20000,2800,WESTBENGAL,Graduate
BJP,1,100000,0,HIMACHALPRADESH,Post Graduate
DMK,22,290000,0,WESTBENGAL,Graduate
SHS,5,70000,1170000,MAHARASHTRA,10th Pass
BJP,0,7700,130000,RAJASTHAN,Literate
BJP,7,10000,0,UTTARPRADESH,Post Graduate
YSRCP,3,160000,10000,ANDHRAPRADESH,12th Pass
BJP,0,30000,3200,MADHYAPRADESH,Post Graduate
NPP,1,30000,500,MANIPUR,Graduate
NDPP,0,80000,0,NAGALAND,Post Graduate
RJD,0,10000,2100,BIHAR,Literate
BJP,99,390000,30000,KARNATAKA,Post Graduate
BJP,0,30000,6400,ODISHA,12th Pass
SP,0,50000,0,UTTARPRADESH,Graduate
YSRCP,38,830000,500,ANDHRAPRADESH,Graduate
INC,0,20000,1800,HARYANA,Graduate Professional
INC,3,400000,900,MAHARASHTRA,Graduate Professional
YSRCP,0,160000,20000,ANDHRAPRADESH,Post Graduate
INC,1,130000,2400,TAMILNADU,Graduate Professional
BJP,0,10000,5500,MADHYAPRADESH,Post Graduate
BJP,0,190000,4700,MAHARASHTRA,Others
BJP,0,60000,500,UTTARPRADESH,Graduate
BJP,1,1070000,9600,MADHYAPRADESH,Post Graduate
DMK,1,70000,100,BIHAR,Graduate
CPI(M),10,10000,0,KERALA,Graduate Professional
TDP,2,120000,9300,ANDHRAPRADESH,10th Pass
